"age","workclass","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
50,"Private","Higher Education",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United States",">50K"
19,"Private","Higher Education",10,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,50,"United States","<=50K"
42,"State-gov","Postgraduate",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,20,"United States",">50K"
34,"Private","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United States",">50K"
28,"Private","Postgraduate",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United States",">50K"
30,"Federal-gov","Higher Education",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United States",">50K"
62,"Private","Higher Education",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,"United States",">50K"
32,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States",">50K"
58,"Private","High School",9,"Divorced","Sales","Other-relative","White","Female",0,0,40,"United States","<=50K"
41,"Private","High School",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United States","<=50K"
48,"Private","High School",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States",">50K"
51,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United States",">50K"
24,"Federal-gov","High School",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
41,"Private","Higher Education",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,48,"Canada",">50K"
41,"Private","Higher Education",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,55,"United States","<=50K"
35,"Private","High School",9,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
61,"Private","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United States",">50K"
43,"Federal-gov","Postgraduate",14,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,60,"United States",">50K"
20,"Private","Higher Education",10,"Never-married","Sales","Not-in-family","White","Female",0,0,50,"United States","<=50K"
17,"Private","Middle",7,"Never-married","Other-service","Own-child","Black","Female",0,0,25,"United States","<=50K"
41,"Private","High School",9,"Divorced","Other-service","Unmarried","White","Female",0,0,30,"United States","<=50K"
41,"Private","Primary",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico",">50K"
41,"Private","Postgraduate",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United States","<=50K"
22,"Private","Higher Education",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,48,"United States","<=50K"
22,"Private","Middle",6,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United States","<=50K"
54,"Self-emp-not-inc","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
36,"Private","Postgraduate",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United States",">50K"
57,"Self-emp-not-inc","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United States",">50K"
40,"Private","High School",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United States","<=50K"
50,"Private","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United States",">50K"
36,"Private","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United States",">50K"
54,"Self-emp-not-inc","High School",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,30,"United States","<=50K"
28,"Private","High School",9,"Separated","Sales","Other-relative","White","Female",0,0,40,"United States","<=50K"
27,"Private","Higher Education",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United States","<=50K"
33,"Private","Higher Education",11,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United States","<=50K"
47,"Private","Postgraduate",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United States",">50K"
25,"Private","High School",8,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,43,"United States","<=50K"
29,"Private","Higher Education",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,25,"United States","<=50K"
43,"Self-emp-not-inc","Middle",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
29,"Private","High School",9,"Never-married","Protective-serv","Other-relative","Black","Male",0,0,40,"United States","<=50K"
25,"Private","Primary",3,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico","<=50K"
56,"Private","Middle",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United States","<=50K"
22,"Private","Middle",7,"Never-married","Other-service","Other-relative","White","Male",0,0,40,"United States","<=50K"
28,"Private","Higher Education",10,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
53,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United States","<=50K"
45,"Private","Postgraduate",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"United States",">50K"
36,"Private","High School",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United States","<=50K"
40,"Private","High School",9,"Married-spouse-absent","Other-service","Own-child","White","Female",0,0,40,"United States","<=50K"
48,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United States",">50K"
45,"Private","Higher Education",10,"Separated","Adm-clerical","Unmarried","White","Female",0,0,27,"United States","<=50K"
46,"Private","High School",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United States",">50K"
47,"Private","High School",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,48,"Europe",">50K"
28,"Private","High School",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United States","<=50K"
40,"Private","High School",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,45,"United States","<=50K"
30,"Private","High School",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United States",">50K"
33,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States","<=50K"
40,"Private","High School",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United States",">50K"
42,"Self-emp-not-inc","Higher Education",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United States","<=50K"
43,"Self-emp-not-inc","High School",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United States","<=50K"
19,"Private","High School",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United States","<=50K"
75,"Private","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United States",">50K"
28,"State-gov","Higher Education",13,"Never-married","Tech-support","Own-child","Asian-Pac-Islander","Male",0,0,20,"United States","<=50K"
31,"Private","High School",9,"Never-married","Craft-repair","Own-child","Black","Male",0,0,40,"United States","<=50K"
45,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United States",">50K"
27,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United States",">50K"
26,"Private","High School",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United States","<=50K"
53,"Private","Higher Education",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States","<=50K"
60,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United States",">50K"
49,"Local-gov","Postgraduate",14,"Separated","Prof-specialty","Unmarried","White","Female",0,0,50,"United States","<=50K"
42,"Private","Higher Education",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
37,"Self-emp-not-inc","High School",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,85,"United States","<=50K"
27,"Private","High School",9,"Never-married","Craft-repair","Own-child","White","Female",0,0,45,"United States","<=50K"
38,"Private","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,44,"United States",">50K"
27,"Private","High School",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"Europe","<=50K"
75,"Private","High School",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
49,"Self-emp-inc","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,52,"United States",">50K"
27,"Private","Higher Education",10,"Never-married","Sales","Not-in-family","White","Male",0,0,20,"United States","<=50K"
35,"Private","High School",9,"Divorced","Handlers-cleaners","Own-child","White","Male",0,0,35,"United States","<=50K"
36,"Private","High School",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United States",">50K"
61,"Private","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,44,"United States",">50K"
37,"Private","Postgraduate",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United States",">50K"
55,"Self-emp-not-inc","High School",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"United States","<=50K"
23,"Private","Higher Education",13,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United States","<=50K"
64,"Local-gov","Middle",7,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United States",">50K"
46,"Private","Higher Education",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United States","<=50K"
20,"Private","Higher Education",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,25,"United States","<=50K"
35,"Self-emp-not-inc","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"Asia","<=50K"
37,"Private","High School",9,"Divorced","Machine-op-inspct","Other-relative","White","Female",0,0,32,"United States","<=50K"
55,"Private","Middle",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United States","<=50K"
49,"Private","Higher Education",10,"Divorced","Tech-support","Other-relative","White","Male",0,0,35,"United States","<=50K"
44,"Self-emp-inc","High School",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,60,"United States","<=50K"
37,"Private","Postgraduate",14,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,45,"United States",">50K"
42,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United States",">50K"
28,"Private","High School",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United States",">50K"
55,"Federal-gov","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
21,"Private","High School",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,65,"United States","<=50K"
51,"State-gov","Postgraduate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
51,"Private","Higher Education",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States",">50K"
60,"Private","High School",9,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United States","<=50K"
47,"Private","Higher Education",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,75,"United States",">50K"
42,"Private","High School",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United States","<=50K"
44,"Local-gov","High School",8,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United States","<=50K"
46,"Self-emp-not-inc","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United States",">50K"
48,"Private","Higher Education",13,"Divorced","Sales","Unmarried","White","Female",0,0,44,"United States","<=50K"
59,"Private","High School",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United States",">50K"
43,"Private","Higher Education",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
20,"Private","Higher Education",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,30,"United States","<=50K"
41,"Local-gov","Higher Education",13,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
27,"Private","High School",9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United States","<=50K"
38,"Private","Postgraduate",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United States",">50K"
23,"State-gov","Higher Education",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United States","<=50K"
28,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United States",">50K"
40,"State-gov","Higher Education",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United States",">50K"
74,"Self-emp-inc","Higher Education",10,"Widowed","Exec-managerial","Unmarried","White","Male",0,0,40,"United States","<=50K"
44,"Private","High School",9,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,56,"United States","<=50K"
48,"Self-emp-inc","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
46,"Local-gov","Higher Education",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,70,"United States","<=50K"
